"","Il","Yil","Adana-1","Adiyaman-2","Afyonkarahisar-3","Agri-4","Aksaray-68","Amasya-5","Ankara-6","Antalya-7","Ardahan-75","Artvin-8","Aydin-9","Balikesir-10","Bartin-74","Batman-72","Bayburt-69","Bilecik-11","Bingöl-12","Bitlis-13","Bolu-14","Burdur-15","Bursa-16","Çanakkale-17","Çankiri-18","Çorum-19","Denizli-20","Diyarbakir-21","Düzce-81","Edirne-22","Elazig-23","Erzincan-24","Erzurum-25","Eskisehir-26","Gaziantep-27","Giresun-28","Gümüshane-29","Hakkari-30","Hatay-31","Igdir-76","Isparta-32","Istanbul-34","Izmir-35","Kahramanmaras-46","Karabük-78","Karaman-70","Kars-36","Kastamonu-37","Kayseri-38","Kilis-79","Kirikkale-71","Kirklareli-39","Kirsehir-40","Kocaeli-41","Konya-42","Kütahya-43","Malatya-44","Manisa-45","Mardin-47","Mersin-33","Mugla-48","Mus-49","Nevsehir-50","Nigde-51","Ordu-52","Osmaniye-80","Rize-53","Sakarya-54","Samsun-55","Sanliurfa-63","Siirt-56","Sinop-57","Sirnak-73","Sivas-58","Tekirdag-59","Tokat-60","Trabzon-61","Tunceli-62","Usak-64","Van-65","Yalova-77","Yozgat-66","Zonguldak-67"
"194","Eskisehir-26",2010,0.380557342389521,0.49059601911661,0.702752827219501,0.683678479783067,0.659222179866119,0.646371315315103,0.511079907773011,0.743701376931032,0.69101309955518,0.676786663143062,0.608063495279257,0.758007459506154,0.621707793066411,0.536182406463433,0.651528614710593,0.743854794997457,0.586324295584266,0.611878423754291,0.761048029695799,0.306947837135913,0.736842770466801,0.687758523378863,0.775957824070601,0.80770804202253,0.580927322607205,0.672393724356834,0.598893368717285,0.561727814237746,0.541306016719936,0.618864649917822,0.770675859347679,1,0.262873213392859,0.568367791283668,0.610518159646613,0.640951295988081,0.541307182690859,0.615774169358762,0.602254849188649,0.411549411708376,0.703456725066369,0.475924416474606,0.669966499552068,0.364572746653344,0.72626517871223,0.603385073353521,0.435418043851949,0.197551675813777,0.674161521497331,0.536331696916344,0.662543242789783,0.596395667572957,0.751219416248082,0.76367533961212,0.599581629865197,0.497862229060923,0.617579805099826,0.446538798320433,0.729379344365577,0.665549879481137,0.6485824830515,0.573331561725376,0.580801701334906,0.239116159812141,0.604076679035612,0.606736741879582,0.628223665585948,0.510417870642423,0.603068164535599,0.5638808890395,0.636804975225183,0.645607268978112,0.537599428713709,0.604938060874276,0.608441332728129,0.676944462773892,0.575309060472155,0.63402199237653,0.629559785315205,0.771080771360171,0.665547794403938
"195","Gaziantep-27",2010,0.65154995245104,0.652290331172368,0.207735034928202,0.366462944971759,0.267954505058429,0.298308983945221,0.213907453735071,0.434741517336957,0.35501126400303,0.239565652272522,0.192005478196992,0.305054843141248,0.313302475357137,0.392391553761701,0.347940489196,0.221006832312058,0.394321880394527,0.405893297565979,0.276449214814029,0.116543486231071,0.295389308125818,0.327462725852776,0.291080943789718,0.273628966526925,0.129963746565019,0.530079494727133,0.289048922141974,0.304284079740333,0.399059194626573,0.377551137991657,0.342905742203715,0.262873213392859,1,0.335512198909517,0.325521751016503,0.368193051150804,0.671725201260135,0.30272858440024,0.229269524691555,0.0648611752872313,0.265403192503694,0.579224848416507,0.305593562324576,0.196215228928973,0.337464286313746,0.352490621147355,0.310227665132756,0.689745806031335,0.157550337940207,0.323382091641462,0.212750067238743,0.317143101592715,0.35536840787005,0.188694236801552,0.504058430596295,0.136085515781667,0.550264675557515,0.687609510387736,0.333070087448839,0.373931720633802,0.337326846460085,0.418813417499866,0.328230758036053,0.578111587341694,0.323096899735928,0.302381863848615,0.301973692155028,0.752246472126851,0.428743131006802,0.339561298753995,0.490675216286349,0.387013748980872,0.329118836565955,0.355733771785402,0.324742803152626,0.403334015639043,0.127103906336721,0.366718893639805,0.327564401681427,0.273980532553292,0.314584840090085
"196","Giresun-28",2010,0.403727086949392,0.724601713099675,0.367627620147226,0.911481653831428,0.430190703730302,0.873853970933034,0.57807093977071,0.612558036943974,0.94869443993294,0.763449854604429,0.3495390096552,0.813371066093923,0.901763672313389,0.876108855685684,0.950811471566455,0.662650068303305,0.839102630371492,0.924311462437813,0.713808991907309,0.0965419048076063,0.834822152860831,0.884670393863157,0.617335558278903,0.621912029297163,0.249267137591886,0.815070055172851,0.89560917593296,0.888603036171341,0.700821722617934,0.943039736962386,0.897190451735967,0.568367791283668,0.335512198909517,1,0.968181913195635,0.731004685576208,0.627784500570976,0.851036534250297,0.360615999151153,0.718708998920813,0.591474183174458,0.574942548753873,0.892893350110118,0.190080147221849,0.886892578183916,0.976042105776071,0.451786337129647,0.283753764063213,0.222122262137816,0.917480678447196,0.29101848184924,0.977203893583353,0.530538557024345,0.48039753679167,0.832932984055213,0.236432672129713,0.807523814188046,0.425039903873965,0.661308597111019,0.891242434302676,0.682420171493073,0.539116784214053,0.98239437337947,0.242067441812597,0.974392168037313,0.941834610136825,0.951414559723338,0.527279165165206,0.883774415908491,0.982880933923899,0.762120610120658,0.953765312485772,0.964845511649697,0.983052392022235,0.987451754614285,0.800701821326047,0.274847754882979,0.851186194598116,0.963518481612011,0.515528892097537,0.941077750391199
"197","Gümüshane-29",2010,0.399654971821111,0.696543445992173,0.39875918509058,0.897130454650674,0.475681641557976,0.860271538996837,0.560806532833324,0.62998150899379,0.933656232258826,0.799181224769324,0.377627922091266,0.805120839442701,0.87767161327952,0.833114396252645,0.97739860677954,0.635763788559605,0.816823957822798,0.885323468131999,0.746205168920523,0.121335470426431,0.845876401357238,0.855864043420557,0.672571537193195,0.679679611932314,0.264491142366792,0.799946279294251,0.878801999999034,0.844425826791105,0.688455374333845,0.931143909254231,0.910136956852156,0.610518159646613,0.325521751016503,0.968181913195635,1,0.729620488429331,0.628214990582658,0.83037232078688,0.386877706659031,0.607216947192366,0.598954598406261,0.56796334150779,0.889682642857599,0.213743965780838,0.893384435665514,0.937365817987341,0.457943197326453,0.268663097761382,0.319497596676331,0.869379476021092,0.370309268252111,0.940603089847848,0.569495603258051,0.477339421192327,0.812271375907352,0.256138004185548,0.783079708410886,0.436835499260614,0.673979549393923,0.859163157987592,0.696213250128013,0.555925831224975,0.947019409420175,0.2480685168873,0.977358229932608,0.935800465825748,0.937895069575369,0.526618008404056,0.848958766711846,0.938982058370179,0.751965056701262,0.927729673288628,0.914473963119397,0.940886010323505,0.982703219524276,0.803122085529812,0.286911854300839,0.830329874160053,0.933480781929287,0.578627134774487,0.930184598957374
"198","Hakkari-30",2010,0.503656633892483,0.646487734341373,0.451111328253107,0.873199289390578,0.520755760046725,0.698574621413023,0.513799626062972,0.68227437203966,0.774904628676009,0.610674248147703,0.434500819565962,0.710779619409076,0.725470179209433,0.738227553320323,0.749757746297131,0.55683848822585,0.735888003403215,0.856753862600677,0.717575752867571,0.157598648321581,0.72156223958372,0.75045560532172,0.70151178790538,0.69864606753789,0.343720402740752,0.776614499151441,0.686180725799247,0.696807121218051,0.648684569592626,0.760863561366274,0.770343226098218,0.640951295988081,0.368193051150804,0.731004685576208,0.729620488429331,1,0.65372495382306,0.716584073057335,0.411358176345984,0.362966778929355,0.605362485723178,0.572852917190829,0.739774221999534,0.272874025016346,0.769692256189922,0.766590931798889,0.456307719406897,0.267221515724007,0.461654911855786,0.713747482309214,0.497971340471825,0.736386351413512,0.655440962900045,0.473921902931414,0.74207843435779,0.298721575892709,0.749036599984915,0.540776448556695,0.671977267184628,0.776198911794105,0.674965676486735,0.59513159825368,0.730616625616425,0.303513622395312,0.73742534128111,0.70322805592343,0.726560185510134,0.584383499109027,0.801452789519039,0.735444597793628,0.794232434253131,0.785131418029946,0.731699544705884,0.762663155908229,0.743873161006958,0.757099360486019,0.319681660023027,0.954621288789296,0.72525319014225,0.644830324483691,0.75274962896482
"199","Hatay-31",2010,0.863419370713304,0.858006747250091,0.45972845952965,0.677167372074056,0.53256803883584,0.577509722545485,0.45869442793384,0.724008680549373,0.666297525349744,0.49540611716795,0.406144391967006,0.595553936253645,0.605230116641987,0.684974925808377,0.664312364022238,0.459717763470645,0.686616330411184,0.737419644852288,0.553927880153225,0.323663117664581,0.586502068783397,0.635420239480337,0.533632841551264,0.529485410693131,0.321112939860692,0.800789321548853,0.578011444005021,0.582274352858546,0.665432161122626,0.67573844879465,0.659987205484741,0.541307182690859,0.671725201260135,0.627784500570976,0.628214990582658,0.65372495382306,1,0.587225037727973,0.518034972815251,0.233325760274991,0.523568022991491,0.916935446451486,0.602387805749577,0.439328931088089,0.65202201346777,0.650538352557784,0.530562341989793,0.553649469713184,0.310830216718388,0.602119510118864,0.387312232137715,0.617876310622173,0.68616102588362,0.415623679184653,0.739542073184577,0.285835593392123,0.817115030748871,0.884514966746266,0.632601384145178,0.693145823729433,0.625401036198855,0.807367817623246,0.620235692877759,0.777088778357509,0.624294307259077,0.604941945530051,0.597242808669794,0.894856469658183,0.759625924790033,0.628068481045206,0.857562339199605,0.690669288372577,0.616387760333979,0.65376804000597,0.620295580971326,0.707916452485918,0.32210539897563,0.69635268424468,0.623956919415947,0.508510141083926,0.631516382591021
"200","Igdir-76",2010,0.378994177753475,0.651476044278812,0.440542689995095,0.961456379044826,0.456400703497695,0.769350668387072,0.518263611485403,0.609638533086897,0.891115047022598,0.686834471784291,0.456814506079662,0.787828973936928,0.796651471052316,0.784638056266369,0.862817350713237,0.599703233632738,0.76788746845811,0.859699092078703,0.684756895005382,0.118075649898269,0.805243485632069,0.830884314868425,0.632313595031812,0.637027160537492,0.332607395841333,0.76830454864255,0.781519854064757,0.826495573043987,0.646179013166309,0.881211816259307,0.888839200239724,0.615774169358762,0.30272858440024,0.851036534250297,0.83037232078688,0.716584073057335,0.587225037727973,1,0.380138645863062,0.333989330690568,0.634062806333651,0.529782389866819,0.789759889962982,0.19895284069457,0.900689469412576,0.857061129780998,0.439416717312377,0.258597281491544,0.311537144170686,0.831504679714705,0.360517937861824,0.866474643793915,0.570504185959091,0.497894602302598,0.763729308995536,0.338870837878094,0.754683275022347,0.414180160877269,0.679643997407669,0.83852088472631,0.647194151559836,0.522434729870441,0.840444611928882,0.222711255994297,0.846707692456108,0.816693186502562,0.81376696803066,0.514066284808669,0.799864751875846,0.845075037350293,0.712948948153238,0.858262492753224,0.85451201237522,0.865273748962088,0.852536848508038,0.75827452453706,0.349413423153389,0.836047543983162,0.847201471980153,0.549573261703711,0.828179449300589
"201","Isparta-32",2010,0.341483711189614,0.385571667866371,0.773256097622581,0.44426018605908,0.56729954887611,0.382109145728115,0.371716960721873,0.896393747609212,0.407851252546825,0.334360742296805,0.498035322831847,0.454098564014618,0.380937003797272,0.412485343467161,0.400074774960713,0.316671027448058,0.393089298060129,0.399899423304214,0.400312178863805,0.891739388473102,0.419215128889823,0.431944228506537,0.391574595362044,0.44009360819767,0.634975426340772,0.482856594705668,0.35250462391987,0.351093053661924,0.348428867246061,0.409462241241469,0.465023885814807,0.602254849188649,0.229269524691555,0.360615999151153,0.386877706659031,0.411358176345984,0.518034972815251,0.380138645863062,1,0.17435428520021,0.514782576489013,0.448138918054787,0.400728959182208,0.520737475064265,0.437871357697077,0.388369874728729,0.329885257552615,0.144033267165243,0.308516560174056,0.34790722212328,0.368823190826245,0.368869478203793,0.784704454552965,0.480079274685963,0.402070716315948,0.381227194872979,0.446983457475891,0.40209188336817,0.64546816041184,0.413850429415544,0.453221817191792,0.448728014347902,0.37034605548052,0.246916200040992,0.383959834470462,0.361836441279273,0.382031533130574,0.440819580709956,0.421152259159311,0.364225496455548,0.438816311912323,0.435069971033381,0.35020977526611,0.39775243250513,0.367250600577535,0.426886012072534,0.622902506349882,0.466705493750207,0.368275244600832,0.403850672737079,0.412134204286724
"202","Istanbul-34",2010,0.148173531011698,0.180568323310845,0.243756172141378,0.501155644397286,0.282039687260638,0.643305624874949,0.222707337874426,0.275137860623763,0.545190840595526,0.511878191787915,0.318020912767845,0.431359284812602,0.350173849227511,0.26056406956429,0.564724567641751,0.259546654519083,0.319686960083292,0.36592606239768,0.423189343046216,0.0961446355582673,0.553072545128855,0.441121934628671,0.377880714187279,0.473192518327534,0.12891111978392,0.400817899369661,0.439230917598349,0.340537750652609,0.272558381145764,0.47979297626411,0.584063164706065,0.411549411708376,0.0648611752872313,0.718708998920813,0.607216947192366,0.362966778929355,0.233325760274991,0.333989330690568,0.17435428520021,1,0.260413328280849,0.162213036659111,0.460154003522338,0.12878451680217,0.503638309353742,0.476284414142459,0.240142648060859,0.0180374509035879,0.376322095089644,0.325205472187455,0.336541051671389,0.686860731034262,0.332794347506423,0.270343379420348,0.262138518810074,0.305143595878113,0.341093073523853,0.247998525085701,0.367914917010412,0.43337066156038,0.272421256196666,0.254570783018406,0.594756178462272,0.117444490743262,0.582126427872802,0.526149113376715,0.758061905500578,0.241058704736158,0.311528768405932,0.559872890145607,0.379664043107665,0.578778741113106,0.454778146795914,0.734731266433482,0.605850917798506,0.364408224047037,0.135319639844736,0.274466068796272,0.514613842189135,0.399054270233289,0.469188140015555
"203","Izmir-35",2010,0.390416239140994,0.513576228952854,0.654148334351576,0.678275936083352,0.523244818313123,0.591390926700832,0.41821746361276,0.677980722778365,0.657109023370858,0.554417135051658,0.810656048533307,0.788423707361241,0.596594103145921,0.621069814526176,0.635758106033749,0.538593855924756,0.615978633655887,0.654555342515141,0.612217818755281,0.273358341181404,0.725059876872584,0.714569389585808,0.612199696705848,0.621777214182592,0.673285631799877,0.671919605935179,0.56411884767558,0.575772289939813,0.535611805220666,0.638175375788332,0.700455189549511,0.703456725066369,0.265403192503694,0.591474183174458,0.598954598406261,0.605362485723178,0.523568022991491,0.634062806333651,0.514782576489013,0.260413328280849,1,0.45262387144645,0.603658489821921,0.325332262784335,0.675149624276999,0.6176208732858,0.393392849145363,0.194209851875633,0.436912903783896,0.565978905831111,0.451620045510585,0.602877698632862,0.609604520535188,0.718522338753048,0.590635747450001,0.860504624215709,0.64095983417636,0.434317983044471,0.83157973153981,0.679769175144078,0.575918578713397,0.508261784481774,0.594025927569269,0.219589473988776,0.60159211498718,0.587759442436527,0.593284905242025,0.495131026875975,0.651059679624899,0.591028478717201,0.674903254148307,0.642484728985361,0.579225136316622,0.617579513548436,0.608168884051425,0.639341194316573,0.698519443342435,0.629458389175822,0.625262042558719,0.572659123006378,0.6260752505977
"204","Kahramanmaras-46",2010,0.743511817293788,0.84676810679845,0.369918738239351,0.603366350978432,0.490334753326863,0.532534626814586,0.407490238315166,0.648870441980518,0.608386803260079,0.444368431964965,0.307312825046424,0.51880578631249,0.550635716807867,0.6020708584039,0.608491446097192,0.397483528011563,0.629050047522992,0.653629639529035,0.503265234831471,0.273184826197453,0.504402467354778,0.563014530628285,0.483291965746374,0.477071793926817,0.242854530465358,0.685373137511743,0.516933704742633,0.528399746746789,0.635584987175124,0.62759848794353,0.592115429843157,0.475924416474606,0.579224848416507,0.574942548753873,0.56796334150779,0.572852917190829,0.916935446451486,0.529782389866819,0.448138918054787,0.162213036659111,0.45262387144645,1,0.546201944953685,0.351427549235194,0.584955209797893,0.597173843972208,0.479514688775813,0.720721599802913,0.284403244891767,0.549144822366137,0.370921292862598,0.562850616937711,0.583602288857158,0.345273992454328,0.699872932066194,0.190600646009895,0.683807038253874,0.787219490872935,0.540195702406561,0.620948584342862,0.641621000198045,0.73210102098877,0.567589217265709,0.788264969975311,0.567431452594865,0.538498197635504,0.542097248449653,0.908463960872489,0.681400156190093,0.577242050834875,0.768344032786384,0.658729784671072,0.563622573037626,0.601056196803908,0.5672328380738,0.635357541556229,0.251298973802045,0.615966751565409,0.567030085250531,0.505616903447881,0.57176345011346
"205","Karabük-78",2010,0.38503581217965,0.6540199404877,0.43190202924529,0.860008529874984,0.52700584603893,0.820220516060808,0.57957801671745,0.650654459837932,0.900740393661118,0.732403961910675,0.398623506083654,0.794437668648536,0.977534231075871,0.789147206453735,0.882437538354818,0.647351125263091,0.770580754687594,0.845895426774919,0.872039333535501,0.117045366420043,0.80373135825782,0.832962354355421,0.769448907443768,0.758270129445267,0.277758057355598,0.784728013426136,0.920250706993425,0.819109553740497,0.659760789704969,0.864498273553265,0.86937340623073,0.669966499552068,0.305593562324576,0.892893350110118,0.889682642857599,0.739774221999534,0.602387805749577,0.789759889962982,0.400728959182208,0.460154003522338,0.603658489821921,0.546201944953685,1,0.228262485943244,0.870935908261332,0.931410552153608,0.457410927405045,0.243541109242386,0.451176895383845,0.83562851593115,0.465354364171774,0.897428639093009,0.600536243559466,0.498690556162399,0.785956714103829,0.263201608838567,0.75374714878715,0.428901998556228,0.681295446331546,0.819049297832254,0.712133870054645,0.566281495289804,0.882300795083864,0.241692518412595,0.889771959441833,0.888279611513181,0.869860398344907,0.513646440405753,0.821940938926386,0.894502808713368,0.741438174135759,0.897509755714441,0.864357384467653,0.899575182867723,0.891991407368426,0.784525697321411,0.294262561316018,0.806358703707637,0.886175395575781,0.664683298322339,0.978064853813765
"206","Karaman-70",2010,0.473759756716493,0.313338301869963,0.45904830550095,0.252458777361307,0.824160367047898,0.215424866685486,0.343373000378445,0.646466680074691,0.224894855864661,0.169674754996484,0.229789137851721,0.225152418989038,0.191426354579367,0.229823797649117,0.233577857149006,0.181223968364434,0.236276355411145,0.271824529393737,0.222591007142747,0.31445645783155,0.239678193183053,0.21053028738055,0.207498711452879,0.240034142809538,0.236672041306598,0.320030437648154,0.187498517599659,0.183825714037814,0.244088888590804,0.229220476434495,0.261335723060989,0.364572746653344,0.196215228928973,0.190080147221849,0.213743965780838,0.272874025016346,0.439328931088089,0.19895284069457,0.520737475064265,0.12878451680217,0.325332262784335,0.351427549235194,0.228262485943244,1,0.239703334216871,0.212817020149013,0.281491920127668,0.124111127939494,0.16949528607555,0.183920394965768,0.272206069366957,0.205507716474719,0.701353148228425,0.235868779086127,0.274448898078959,0.147352370757,0.307227224015361,0.351176181017783,0.298686223626211,0.257424715732502,0.381850032660287,0.592942480714643,0.190843976073861,0.252095491136604,0.204659299276438,0.190338963409057,0.200430251783716,0.386804526858752,0.284439691635549,0.189700343544928,0.377749850666827,0.248657798109338,0.189101682916878,0.212608960984903,0.189131093868536,0.268209567704843,0.223797091599953,0.278190076455363,0.181242274852699,0.239986857550168,0.220078161681282
"207","Kars-36",2010,0.423499555324963,0.686604673164879,0.521623282585406,0.952620699090815,0.552956842503448,0.828227054306749,0.563951278911929,0.703971535839863,0.974845341430421,0.78367619179579,0.535040085870868,0.867879967485528,0.859280191500301,0.809985787682168,0.930818872464586,0.656712175641445,0.812699086356194,0.878960930528571,0.809253390731861,0.143995318716186,0.862100977465348,0.885451542714315,0.769034383364717,0.775111173853334,0.374300875551953,0.838353528738134,0.838789333502538,0.847471286745968,0.708121846459669,0.927606665358362,0.950444462146136,0.72626517871223,0.337464286313746,0.886892578183916,0.893384435665514,0.769692256189922,0.65202201346777,0.900689469412576,0.437871357697077,0.503638309353742,0.675149624276999,0.584955209797893,0.870935908261332,0.239703334216871,1,0.899887867528488,0.489432478426327,0.272096221725019,0.471710546169687,0.86015386335033,0.504920242449549,0.890205123699758,0.669214764594507,0.585199116531556,0.819065087352629,0.411974641443324,0.814713210033555,0.479742045526331,0.765972603852888,0.873882800032306,0.741392818947963,0.607519508240006,0.876394337282713,0.269955269193114,0.897686169530807,0.877762010925647,0.877360906156,0.569809521618079,0.842738419285325,0.87656309095874,0.782784128161097,0.911049927589324,0.874205171589057,0.905585785723664,0.896524847877405,0.83638364643749,0.389620589254769,0.848621428761425,0.900570025768118,0.692001847598171,0.897208576258391
"208","Kastamonu-37",2010,0.425575204319381,0.742210571173703,0.395982688162723,0.919761066500631,0.479696039230556,0.880594570787795,0.596148242757026,0.653507211230008,0.950513353633349,0.708303133203932,0.368023567018162,0.80849242754151,0.936540998962856,0.887857342092186,0.932626343436754,0.633883843956123,0.849223305609364,0.935376099665533,0.774171339661494,0.106399671671423,0.830944011633381,0.888111942113949,0.698935366898766,0.690891085970693,0.269376600076444,0.838034253324336,0.892045217046387,0.893692946829931,0.721987706560404,0.943427004324351,0.891330496533309,0.603385073353521,0.352490621147355,0.976042105776071,0.937365817987341,0.766590931798889,0.650538352557784,0.857061129780998,0.388369874728729,0.476284414142459,0.6176208732858,0.597173843972208,0.931410552153608,0.212817020149013,0.899887867528488,1,0.481843250253976,0.292214519109986,0.313338350857632,0.921493186816784,0.369840216978965,0.961052491452777,0.571961082985487,0.463171920629072,0.855223275499988,0.23509458159565,0.824367674704057,0.453451162851836,0.680745242849986,0.8797880809689,0.722726169633504,0.574151983856881,0.972569405266149,0.256228375698517,0.952988502136077,0.913347114399286,0.92360920354884,0.549420130567608,0.905861818875394,0.985743624786257,0.789035288940325,0.971490077464602,0.964377045081984,0.98938856330191,0.964720159589458,0.828612736369261,0.288186326989063,0.869455357285904,0.938720806939481,0.588110521403762,0.958957962914956
"209","Kayseri-38",2010,0.379197493438084,0.470736854825252,0.309823517227642,0.477876296922421,0.513241897377544,0.473913712621674,0.559884355953977,0.515606365257966,0.480472450440444,0.368429721246447,0.27241841069649,0.431095127897363,0.451001180279248,0.431948053562093,0.495247334578736,0.309613068970872,0.453711245897084,0.476238267462718,0.47238945171597,0.165181220204466,0.455836188544358,0.441938503396895,0.50190879462437,0.528730537506767,0.191028032769294,0.488302645933477,0.417830722865769,0.406841807958679,0.433166309629107,0.519253516921172,0.501896373937069,0.435418043851949,0.310227665132756,0.451786337129647,0.457943197326453,0.456307719406897,0.530562341989793,0.439416717312377,0.329885257552615,0.240142648060859,0.393392849145363,0.479514688775813,0.457410927405045,0.281491920127668,0.489432478426327,0.481843250253976,1,0.196882507295723,0.411700873151205,0.417436788509905,0.645349359530147,0.450760993800359,0.503057263791426,0.27697027876949,0.522168465894758,0.167916861960669,0.485239261576096,0.47955435682401,0.443618924210091,0.441564436533299,0.692308346445067,0.600711743593169,0.45474495875633,0.424971084753776,0.455823934641242,0.422215637759362,0.461803760488337,0.432041178286223,0.485250893059661,0.462706642301285,0.510683860041375,0.616780738842467,0.438874098327479,0.519793382046519,0.44771583274775,0.485821325883419,0.192449563248253,0.466888800825707,0.444949933117095,0.630069463751189,0.463922719896202
"210","Kilis-79",2010,0.40737247963327,0.626034881672755,0.14323296403502,0.287210059588122,0.184873557337973,0.242377422098765,0.169290138410267,0.335097647677176,0.302551164158139,0.196963078283438,0.141371656544825,0.243279871548097,0.259318560589993,0.301411857994701,0.294756180075542,0.172537672046791,0.314206188799313,0.327405425848447,0.213002601165045,0.0516754087322267,0.229297482842585,0.28201139179764,0.192804204896281,0.184601231328736,0.0930186907096992,0.345072937824003,0.233440639184662,0.257351952162656,0.316789633803403,0.292779418517077,0.279535959279093,0.197551675813777,0.689745806031335,0.283753764063213,0.268663097761382,0.267221515724007,0.553649469713184,0.258597281491544,0.144033267165243,0.0180374509035879,0.194209851875633,0.720721599802913,0.243541109242386,0.124111127939494,0.272096221725019,0.292214519109986,0.196882507295723,1,0.077652716170388,0.266547778188915,0.112930856653534,0.271467239462471,0.223019825102663,0.149569508484363,0.366271241842553,0.0892660624075362,0.346839875118943,0.431114596520237,0.254448458178235,0.322998938182623,0.235657792769311,0.273500968420018,0.273579722199896,0.446902014327057,0.271274417807938,0.255564647171295,0.252957156523603,0.801688229425349,0.362802439571264,0.28259972544682,0.468378968176982,0.303107870682541,0.280295691037529,0.291787899771918,0.274469729886493,0.308070584701822,0.0929262718166698,0.305957326130553,0.285886280868709,0.19160214087375,0.264711361953497
"211","Kirikkale-71",2010,0.247962804707746,0.220856218186587,0.382294110007031,0.349886394008626,0.556189787488307,0.399028659255251,0.850673935566421,0.488954736791492,0.388471396059213,0.41165086887849,0.307403203139532,0.364123581744485,0.380478139331179,0.205774966675025,0.369817627906353,0.266964781712526,0.287728903305649,0.268942587645944,0.753803464335267,0.118651805838777,0.382066593584842,0.294895861729175,0.889567385195551,0.87525970042302,0.217562431181518,0.384011320230463,0.310284935525918,0.234599187480549,0.32722408160639,0.324381442266343,0.438251459288786,0.674161521497331,0.157550337940207,0.222122262137816,0.319497596676331,0.461654911855786,0.310830216718388,0.311537144170686,0.308516560174056,0.376322095089644,0.436912903783896,0.284403244891767,0.451176895383845,0.16949528607555,0.471710546169687,0.313338350857632,0.411700873151205,0.077652716170388,1,0.206164551996148,0.89586228849839,0.248167394752317,0.578570642452443,0.297970373779285,0.361158077421903,0.140481771622947,0.27216231128023,0.316585127765407,0.401937141082386,0.257944532973082,0.547912970374585,0.411058818872686,0.253971411833696,0.135788900898736,0.294804600630813,0.269589345409863,0.35364096660318,0.300166665068164,0.311587778945805,0.231306177134987,0.405413617088536,0.365867369557128,0.197539515316716,0.287779069379213,0.277970593876953,0.441737940022799,0.178572320497993,0.35641459447826,0.247571587020495,0.909531591703353,0.387336947558698
"212","Kirklareli-39",2010,0.383307596413426,0.691731058041304,0.361021016268703,0.886580531435865,0.414369843062497,0.797408451609724,0.518349522939586,0.581803200551899,0.893371636331238,0.649288650237477,0.35122028396571,0.783299934557094,0.857097040346651,0.838744065902468,0.874488277311414,0.604981848865269,0.801332784038843,0.883838422002733,0.666134111116122,0.0846830152170538,0.78204289320266,0.891967446960252,0.581185865853841,0.577286324017298,0.250601691045516,0.781161323793904,0.831706552582717,0.992572254301129,0.668463280625406,0.886660183115828,0.841140530989794,0.536331696916344,0.323382091641462,0.917480678447196,0.869379476021092,0.713747482309214,0.602119510118864,0.831504679714705,0.34790722212328,0.325205472187455,0.565978905831111,0.549144822366137,0.83562851593115,0.183920394965768,0.86015386335033,0.921493186816784,0.417436788509905,0.266547778188915,0.206164551996148,1,0.268287501713096,0.907382122322881,0.505028950120306,0.446632843800504,0.792884244422246,0.250570022841859,0.779866925583334,0.408649174260014,0.632608613220475,0.841298302174799,0.649395267451888,0.524239055745534,0.913835536498625,0.246048234352743,0.892030232220943,0.863265947387929,0.859683120994857,0.50613218589636,0.850395242010815,0.929697479391137,0.73880204780012,0.900145409896155,0.994640983741521,0.932760552554276,0.901768649412776,0.764736099566294,0.278064327570732,0.819259556325539,0.89312413795281,0.476621224057745,0.887974893854385
"213","Kirsehir-40",2010,0.331694505537162,0.300347621835001,0.430812987537944,0.418974260694689,0.643194024816648,0.439855262643568,0.715979660845585,0.556721215106657,0.43450530107137,0.418733229795029,0.371270036768478,0.423217726094977,0.410610400275485,0.281267146227226,0.426406594236176,0.292759124612797,0.351312069049005,0.344710339670805,0.700312857317145,0.158388853152438,0.430050814847607,0.360658011038952,0.819670599342097,0.833886826381887,0.255794282453782,0.451112065945526,0.345324981348038,0.286326580463083,0.372681650605925,0.399545295513124,0.493968792038429,0.662543242789783,0.212750067238743,0.29101848184924,0.370309268252111,0.497971340471825,0.387312232137715,0.360517937861824,0.368823190826245,0.336541051671389,0.451620045510585,0.370921292862598,0.465354364171774,0.272206069366957,0.504920242449549,0.369840216978965,0.645349359530147,0.112930856653534,0.89586228849839,0.268287501713096,1,0.310090253289175,0.640284135497399,0.336638154111357,0.425424975624631,0.219712165389533,0.355688763915042,0.372065859315373,0.470498036431233,0.335521210999511,0.707590551845435,0.533250496169659,0.316060714094932,0.183028746349354,0.351396027621169,0.320302383750886,0.39527685574447,0.362675446515673,0.373588839655989,0.301859359052045,0.461909061749841,0.463261916944654,0.270155888418549,0.363865388012456,0.334290556119608,0.485072916899462,0.233104144382148,0.403460864074461,0.311598438983768,0.93014475676122,0.420877340101136
